timestamp,speaker_id,confidence,motor_status,spec_status,locked
2026-06-12 17:36:41,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:36:42,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:36:42,Patience,0.7648,MOVE_RIGHT,MOVED_RIGHT,1
2026-06-12 17:36:42,Patience,0.7722,MOVE_RIGHT,MOVED_RIGHT,1
2026-06-12 17:36:42,Patience,0.7826,MOVE_RIGHT,MOVED_RIGHT,1
2026-06-12 17:36:43,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:36:43,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:36:43,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:36:43,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:36:43,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:36:43,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:36:43,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:36:44,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:36:44,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:36:44,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:36:44,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:36:44,Patience,0.7169,MOVE_RIGHT,MOVED_RIGHT,1
2026-06-12 17:36:45,Patience,0.7491,MOVE_RIGHT,MOVED_RIGHT,1
2026-06-12 17:36:45,Patience,0.7288,MOVE_RIGHT,MOVED_RIGHT,1
2026-06-12 17:36:46,Patience,0.7345,MOVE_RIGHT,MOVED_RIGHT,1
2026-06-12 17:36:46,Patience,0.7233,MOVE_RIGHT,MOVED_RIGHT,1
2026-06-12 17:36:47,Patience,0.7242,MOVE_RIGHT,MOVED_RIGHT,1
2026-06-12 17:36:47,Patience,0.7364,MOVE_RIGHT,MOVED_RIGHT,1
2026-06-12 17:36:48,Patience,0.6933,MOVE_RIGHT,MOVED_RIGHT,1
2026-06-12 17:36:48,Patience,0.7292,MOVE_RIGHT,MOVED_RIGHT,1
2026-06-12 17:36:49,Patience,0.7259,MOVE_RIGHT,MOVED_RIGHT,1
2026-06-12 17:36:49,Patience,0.7274,MOVE_RIGHT,MOVED_RIGHT,1
2026-06-12 17:36:49,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:36:50,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:36:50,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:36:50,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:36:50,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:36:50,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:36:50,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:36:50,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:36:50,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:36:51,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:36:51,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:36:51,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
