timestamp,speaker_id,confidence,motor_status,spec_status,locked
2026-06-12 18:21:49,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:21:49,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:21:49,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:21:50,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:21:50,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:21:50,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:21:50,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:21:50,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:21:50,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:21:50,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:21:51,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:21:51,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:21:51,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:21:51,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:21:51,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:21:51,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:21:51,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:21:51,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:21:52,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:21:52,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:21:52,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:21:52,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:21:52,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:21:52,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:21:52,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:21:52,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:21:52,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:21:53,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:21:53,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
