timestamp,speaker_id,confidence,motor_status,spec_status,locked
2026-06-12 18:03:24,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:24,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:24,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:24,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:24,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:24,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:25,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:25,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:25,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:25,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:25,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:25,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:25,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:25,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:26,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:26,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:26,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:26,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:26,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:26,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:26,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:27,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:27,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:27,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:27,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:27,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:27,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:27,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:28,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:28,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:28,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:28,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:28,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:28,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:28,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:28,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 18:03:29,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
