timestamp,speaker_id,confidence,motor_status,spec_status,locked
2026-06-12 17:38:08,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:38:09,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:38:09,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:38:09,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:38:09,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:38:09,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:38:09,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:38:09,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:38:09,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:38:10,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:38:10,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:38:10,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:38:10,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:38:10,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:38:10,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:38:10,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:38:10,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:38:11,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:38:11,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:38:11,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:38:11,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:38:11,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:38:11,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
2026-06-12 17:38:11,Patience,0.0000,NO_FACE,OUT_OF_FRAME,0
